Datetime,Random Normal,type,A_Feed_S1,D_Feed_S2,E_Feed_S3,Total_Feed_S4,Recycle_Flow_S8,Reactor_Feed_Rate_S6,Reactor_Pressure,Reactor_Level,Reactor_Temperature,Purge_Rate_S9,Product_Sep_Temp,Product_Sep_Level,Prod_Sep_Pressure,Prod_Sep_Underflow_S10,Stripper_Level,Stripper_Pressure,Stripper_Underflow_S11,Stripper_Temp,Stripper_Steam_Flow,Compressor_Work,Reactor_Cooling_Water_Outlet_Temp,Separator_Cooling_Water_Outlet_Temp,D_Feed_Flow_Stream_2,E_Feed_Flow_Stream_3,A_Feed_Flow_Stream_1,Total_Feed_Flow_Stream_4,Compressor_Recycle_Valve,Purge_Valve_Stream_9,Separator_Pot_Liquid_Flow_Stream_10,Stripper_Liquid_Product_Flow_Stream_11,Stripper_Steam_Valve,Reactor_Cooling_Water_Flow,Condensor_Cooling_Water_Flow,Composition_A_S6,Composition_B_S6,Composition_C_S6,Composition_D_S6,Composition_E_S6,Composition_F_S6,Composition_A_S9,Composition_B_S9,Composition_C_S9,Composition_D_S9,Composition_E_S9,Composition_F_S9,Composition_G_S9,Composition_H_S9,Composition_D_S11,Composition_E_S11,Composition_F_S11,Composition_G_S11,Composition_H_S11
2020-10-22 1:50 AM,-0.79075673,current,0.86291,3705.5,4437.6,8.8756,27.158,42.334,2681.2,75.019,120.42,0.32446,80.5,48.652,2608.7,24.757,51.428,3082.8,21.991,68.227,272.39,337.18,94.76,76.971,62.89,53.033,84.64,58.267,21.021,39.514,34.133,49.839,60.485,41.907,20.351,31.887,8.8426,25.957,7.0699,18.954,1.7316,32.507,14.039,22.722,1.2567,19.392,2.3979,4.9991,2.3927,0.035041,0.86516,0.10258,54.388,43.552
2020-10-22 2:00 AM,0.9751136155,current,0.86366,3681.7,4427.1,8.785,26.523,42.16,2683.6,74.182,120.38,0.32616,80.603,50.238,2611.4,24.126,49.594,3084,23.007,68.185,271.65,338.22,94.518,77.773,63.3,53.159,84.566,57.679,21.01,39.307,38.801,45.595,60.961,40.467,17.899,31.887,8.8426,25.957,7.0699,18.954,1.7316,32.507,14.039,22.722,1.2567,19.392,2.3979,4.9991,2.3927,0.035041,0.86516,0.10258,54.388,43.552
2020-10-22 2:10 AM,0.1643472544,current,0.81364,3617.4,4459.3,8.8017,26.97,41.972,2686.8,74.31,120.39,0.34402,80.862,50.647,2614.5,25.721,50.667,3087.5,22.798,68.267,275.42,338.15,94.609,77.655,62.445,53.162,80.325,59.108,20.971,41.999,40.003,48.077,61.029,41.957,18.377,31.851,8.9809,26.18,6.9685,19.295,1.6894,32.878,13.754,23.156,1.2403,19.107,2.3351,5.0123,2.3432,0.035041,0.86516,0.10258,54.388,43.552
2020-10-22 2:20 AM,0.8159167819,current,0.81549,3619,4417.5,8.9768,26.963,41.95,2688.7,74.843,120.39,0.34884,80.971,50.18,2616.6,25.402,48.619,3088.5,23.236,68.358,276.17,338.79,94.723,77.898,62.417,53.663,80.143,56.883,21.267,41.411,38.629,43.338,61.36,40.751,17.301,31.851,8.9809,26.18,6.9685,19.295,1.6894,32.878,13.754,23.156,1.2403,19.107,2.3351,5.0123,2.3432,0.035041,0.86516,0.10258,54.388,43.552
2020-10-22 2:30 AM,1.562128536,current,0.82319,3625.7,4406.3,8.7818,26.859,42.352,2691.2,75.034,120.42,0.31787,81.05,48.797,2619.8,25.732,49.748,3090.8,23.387,68.456,274.39,339.32,94.585,77.754,63.062,52.9,80.733,58.138,21.571,37.669,34.56,45.951,61.913,41.173,16.928,32.268,8.7317,25.511,6.9248,19.347,1.7472,33.126,13.946,22.814,1.3793,19.516,2.3431,4.9836,2.3111,0.035041,0.86516,0.10258,54.388,43.552
2020-10-22 2:40 AM,1.6922081339,current,0.82315,3627.2,4439.5,8.8322,26.79,42.679,2691,74.536,120.4,0.31779,80.821,49.601,2619.8,24.814,49.618,3091.6,22.068,68.494,276.23,339.52,94.593,77.322,63.036,52.502,80.736,58.016,21.319,37.679,36.926,45.65,62.052,41.166,20.078,32.268,8.7317,25.511,6.9248,19.347,1.7472,33.126,13.946,22.814,1.3793,19.516,2.3431,4.9836,2.3111,0.012014,0.84811,0.11754,54.795,42.972
2020-10-22 2:50 AM,-1.488264407,current,0.78244,3670.3,4420.8,8.7441,27.465,42.267,2690.3,75.252,120.39,0.33384,80.621,48.286,2618.2,25.93,49.515,3090.2,23.531,68.485,277.09,340.28,94.647,77.574,62.617,52.509,77.069,58.621,21.866,40.916,33.055,45.412,62.332,40.968,16.6,32.555,8.8764,25.832,6.79,19.101,1.6895,32.842,14.027,23.26,1.2161,18.881,2.3676,4.9845,2.2795,0.012014,0.84811,0.11754,54.795,42.972
2020-10-22 3:00 AM,1.3562478547,current,0.7846,3680.3,4382.5,8.8894,27.076,42.392,2690.6,74.355,120.42,0.33784,80.645,49.82,2618.9,25.067,49.594,3089.9,24.272,68.477,277.09,340.67,94.55,77.295,62.446,52.968,76.858,57.686,22,40.429,37.571,45.594,62.69,41.269,14.851,32.555,8.8764,25.832,6.79,19.101,1.6895,32.842,14.027,23.26,1.2161,18.881,2.3676,4.9845,2.2795,0.012014,0.84811,0.11754,54.795,42.972
2020-10-22 3:10 AM,-0.712063834,current,0.75285,3707.1,4398.9,8.8666,26.991,42.44,2690.5,75.36,120.39,0.34891,80.543,50.804,2619.3,25.093,49.179,3087.5,22.223,68.466,279.47,340.96,94.698,77.605,63.19,53.298,74.053,59.334,21.789,41.484,40.465,44.634,62.833,40.422,19.69,32.32,8.9578,25.943,7.0116,18.735,1.7297,32.68,13.84,23.27,1.1228,18.934,2.3524,5.0231,2.4156,0.012014,0.84811,0.11754,54.795,42.972
2020-10-22 3:20 AM,-0.309944884,current,0.75115,3675.3,4411.5,8.9804,26.812,42.463,2689.4,75.188,120.42,0.35097,80.488,47.89,2617.9,25.951,50.411,3087.3,22.7,68.468,283.12,341.51,94.439,77.469,63.738,53.148,74.22,58.496,21.584,41.232,31.89,47.485,62.866,41.966,18.57,32.32,8.9578,25.943,7.0116,18.735,1.7297,32.68,13.84,23.27,1.1228,18.934,2.3524,5.0231,2.4156,0.012014,0.84811,0.11754,54.795,42.972
2020-10-22 3:30 AM,0.2775456219,current,0.77258,3616,4489.6,8.7571,26.944,42.248,2690.1,74.619,120.35,0.3263,80.462,48.476,2618.4,26.799,49.186,3088.3,21.63,68.484,282.81,341.41,94.73,77.171,62.796,53.088,76.082,57.835,21.766,39.385,33.615,44.649,62.85,40.7,21.134,32.082,9.0556,25.644,6.9274,18.698,1.7189,33.1,13.696,23.102,1.4447,18.677,2.3872,4.8884,2.322,0.028313,0.8465,0.089632,54.1,44.346
2020-10-22 3:40 AM,-0.602530001,current,0.77328,3643.1,4455.9,8.8694,27.102,42.191,2692.1,74.316,120.37,0.32612,80.433,50.841,2621.1,27.639,50.392,3088.2,23.348,68.471,281.44,341.83,94.579,77.674,62.33,53.491,76.013,59.237,22.118,39.407,40.575,47.442,63.156,41.032,17.033,32.082,9.0556,25.644,6.9274,18.698,1.7189,33.1,13.696,23.102,1.4447,18.677,2.3872,4.8884,2.322,0.028313,0.8465,0.089632,54.1,44.346
2020-10-22 3:50 AM,-1.053149894,current,0.79634,3658.4,4452.3,8.7838,26.922,42.378,2695.7,74.197,120.37,0.31442,80.637,48.674,2625.1,23.734,50.737,3092.7,23.488,68.507,283.87,342.49,94.592,77.904,62.723,53.634,78.251,59.253,22.224,36.907,34.198,48.24,63.121,40.647,16.66,32.55,8.7249,26.135,6.9179,18.648,1.6926,33.07,13.736,23.316,1.2197,18.822,2.3548,4.9512,2.3014,0.028313,0.8465,0.089632,54.1,44.346
2020-10-22 4:00 AM,-0.359522469,current,0.79637,3622.1,4473.6,8.8984,27.179,42.365,2699.8,74.43,120.43,0.31215,80.754,50.407,2629.4,23.012,48.065,3096,22.756,68.611,281.22,342.53,94.492,77.816,63.346,53.379,78.248,58.974,22.618,37.185,39.296,42.057,63.533,41.334,18.381,32.55,8.7249,26.135,6.9179,18.648,1.6926,33.07,13.736,23.316,1.2197,18.822,2.3548,4.9512,2.3014,0.028313,0.8465,0.089632,54.1,44.346
2020-10-22 4:10 AM,-1.869539688,current,0.74908,3676.2,4420.7,8.9558,26.879,42.461,2701.1,74.221,120.39,0.31342,80.737,51.541,2630.4,25.188,47.971,3097.2,22.831,68.642,281.48,342.74,94.454,77.542,62.462,54.153,73.737,57.527,22.351,37.954,42.634,41.839,63.684,40.795,18.203,32.344,8.8313,26.004,7.0445,18.035,1.7404,33.507,13.92,22.891,1.2053,18.947,2.3665,4.8014,2.2652,0.028313,0.8465,0.089632,54.1,44.346
2020-10-22 4:20 AM,-2.188391012,current,0.74678,3631.9,4464.6,8.9995,26.842,42.365,2700.4,75.265,120.4,0.31539,80.527,49.023,2629.9,25.025,50.869,3095.7,21.887,68.64,283.88,343.15,94.487,77.595,63.223,53.627,73.964,57.077,22.668,37.714,35.225,48.544,63.626,41.249,20.445,32.344,8.8313,26.004,7.0445,18.035,1.7404,33.507,13.92,22.891,1.2053,18.947,2.3665,4.8014,2.2652,0.01477,0.82713,0.10802,54.628,44.06
2020-10-22 4:30 AM,-0.783850708,current,0.76763,3626.9,4559,8.9377,27.305,42.337,2699.6,74.139,120.39,0.33806,80.363,48.93,2629.5,26.863,49.547,3095.3,23.592,68.618,283.74,342.9,94.649,77.214,62.105,54.074,75.287,58.667,22.638,39.878,34.952,45.485,63.808,40.667,16.424,32.204,8.8648,25.791,6.8363,18.95,1.7234,33.678,13.826,23.137,1.2762,18.831,2.3315,4.9399,2.3682,0.01477,0.82713,0.10802,54.628,44.06
2020-10-22 4:40 AM,0.3318729828,current,0.76951,3615.7,4520.6,8.8383,26.944,42.138,2701.5,74.091,120.39,0.33964,80.29,50.713,2631.1,24.696,49.804,3096.1,24.237,68.582,285.62,343.18,94.623,77.339,62.299,54.534,75.102,57.949,22.588,39.685,40.199,46.079,63.811,41.797,14.892,32.204,8.8648,25.791,6.8363,18.95,1.7234,33.678,13.826,23.137,1.2762,18.831,2.3315,4.9399,2.3682,0.01477,0.82713,0.10802,54.628,44.06
2020-10-22 4:50 AM,0.249428564,current,0.77858,3671.3,4433.5,8.9804,26.966,42.369,2703.3,73.962,120.37,0.32767,80.211,48.694,2632.1,24.808,49.967,3098.3,24.013,68.527,284.77,343.53,94.618,77.339,63.113,53.379,76.696,56.383,22.512,38.703,34.256,46.457,64.06,40.936,15.432,32.688,8.8807,26.24,6.5585,18.381,1.7143,32.63,13.795,23.804,1.0476,18.277,2.3773,4.8372,2.3386,0.01477,0.82713,0.10802,54.628,44.06
2020-10-22 5:00 AM,-1.555226248,current,0.77861,3656.5,4437.2,8.8065,27.239,42.542,2704.4,73.845,120.43,0.32826,80.276,50.827,2634,25.691,50.861,3098.7,22.415,68.513,287.2,344.14,94.458,77.776,63.367,53.334,76.692,58.15,22.916,38.632,40.534,48.527,64.018,41.999,19.191,32.688,8.8807,26.24,6.5585,18.381,1.7143,32.63,13.795,23.804,1.0476,18.277,2.3773,4.8372,2.3386,0.01477,0.82713,0.10802,54.628,44.06
2020-10-22 5:10 AM,1.5122408629,current,0.72811,3717.1,4555.5,8.9014,26.723,42.643,2705,74.257,120.41,0.32575,80.387,49.402,2635.3,26.219,49.763,3099.7,23.569,68.545,285.93,343.8,94.356,77.557,64.934,53.335,71.94,56.462,22.827,38.077,36.34,45.986,63.808,41.834,16.459,32.345,8.9548,25.993,6.8389,18.604,1.7508,33.215,13.621,23.409,1.2494,18.284,2.4043,4.9026,2.3429,0.0041858,0.80328,0.10248,54.123,43.452
2020-10-22 5:20 AM,1.9675107656,current,0.72948,3756,4501.4,8.8655,27.001,42.673,2703.6,74.95,120.46,0.32493,80.378,50.536,2633.7,25.457,49.518,3099.2,22.374,68.561,283.09,343.75,94.173,77.401,64.265,53.983,71.805,57.495,22.835,38.176,39.677,45.419,64.015,42.232,19.299,32.345,8.9548,25.993,6.8389,18.604,1.7508,33.215,13.621,23.409,1.2494,18.284,2.4043,4.9026,2.3429,0.0041858,0.80328,0.10248,54.123,43.452
2020-10-22 5:30 AM,-0.773354917,current,0.75873,3680.1,4516.5,8.8404,27.096,41.942,2701.4,74.42,120.39,0.30679,80.258,48.751,2630.9,25.229,49.675,3097.6,23.046,68.569,284.8,343.35,94.309,77.581,63.285,53.301,74.773,59.273,22.718,35.566,34.425,45.781,63.817,41.928,17.692,32.733,8.8787,26.369,6.7971,18.468,1.6887,33.5,13.774,23.177,1.1132,18.63,2.3155,4.9163,2.2665,0.0041858,0.80328,0.10248,54.123,43.452
2020-10-22 5:40 AM,1.3477536761,current,0.76023,3667.1,4474.7,8.8924,26.837,42.59,2702.7,74.854,120.39,0.30314,80.31,48.413,2631.5,25.248,50.782,3098.2,23.644,68.56,285.23,343.39,94.414,77.287,63.508,53.802,74.626,55.862,22.599,36.011,33.431,48.343,63.735,41.855,16.288,32.733,8.8787,26.369,6.7971,18.468,1.6887,33.5,13.774,23.177,1.1132,18.63,2.3155,4.9163,2.2665,0.0041858,0.80328,0.10248,54.123,43.452
2020-10-22 5:50 AM,-0.98558142,current,0.71757,3672.5,4508.8,8.8025,26.928,42.352,2700.6,73.984,120.37,0.32219,80.207,49.44,2629.7,24.604,49.099,3096.4,23.66,68.582,285.19,343.51,94.373,77.231,63.843,53.769,70.728,59.295,22.443,37.59,36.453,44.448,63.693,40.973,16.261,32.599,8.7037,26.126,6.8196,18.614,1.6831,33.616,13.8,23.79,1.3079,18.826,2.352,4.8781,2.2734,0.0041858,0.80328,0.10248,54.123,43.452
2020-10-22 6:00 AM,-1.30517262,current,0.7172,3661.9,4525.9,8.798,27.08,42.278,2702.1,75.489,120.39,0.32146,80.311,48.882,2630.5,25.523,50.025,3097.1,22.608,68.533,283.18,343.37,94.542,77.464,64.024,53.564,70.765,58.846,22.606,37.68,34.81,46.592,63.183,41.327,18.742,32.599,8.7037,26.126,6.8196,18.614,1.6831,33.616,13.8,23.79,1.3079,18.826,2.352,4.8781,2.2734,0.0079253,0.79837,0.090677,53.8,42.843
2020-10-22 6:10 AM,-0.174705157,current,0.72883,3690.2,4465.7,8.8383,26.42,41.903,2701.7,75.484,120.4,0.32197,80.28,48.912,2631.5,26.342,49.56,3095,23.377,68.481,283.49,343.84,94.37,77.656,63.41,53.965,71.181,57.273,22.828,38.255,34.899,45.515,62.832,41.462,16.9,32.441,8.8727,26.175,6.8359,18.252,1.7636,33.194,13.775,23.683,1.1584,17.996,2.3269,4.9116,2.293,0.0079253,0.79837,0.090677,53.8,42.843
2020-10-22 6:20 AM,0.5582553234,current,0.72675,3659,4501.1,8.852,26.727,42.476,2700.1,74.957,120.38,0.32357,80.325,49.47,2629.4,25.417,49.444,3097,22.699,68.511,280.22,342.64,94.477,77.245,63.947,53.542,71.386,56.564,22.261,38.06,36.54,45.248,62.799,40.672,18.54,32.441,8.8727,26.175,6.8359,18.252,1.7636,33.194,13.775,23.683,1.1584,17.996,2.3269,4.9116,2.293,0.0079253,0.79837,0.090677,53.8,42.843
2020-10-22 6:30 AM,2.3969926185,current,0.73723,3720.9,4492.2,8.9357,26.987,41.825,2701.2,75.688,120.41,0.31865,80.345,51.146,2631,23.929,47.751,3096.7,23.538,68.477,278.24,343.3,94.474,77.667,62.79,54.595,72.678,56.807,22.625,37.942,41.472,41.328,62.654,41.85,16.515,32.31,9.0886,26.437,6.9425,18.257,1.703,33.293,13.863,23.852,1.4113,18.677,2.3101,4.9508,2.2414,0.0079253,0.79837,0.090677,53.8,42.843
2020-10-22 6:40 AM,0.4028105548,current,0.73761,3647.6,4555.4,8.7422,27.112,42.359,2701.7,75.376,120.4,0.31792,80.412,49.83,2630.8,27.722,48.43,3097.8,22.98,68.46,279,342.42,94.454,77.381,64.052,53.839,72.64,58.407,22.529,38.031,37.599,42.902,62.265,41.122,17.86,32.31,9.0886,26.437,6.9425,18.257,1.703,33.293,13.863,23.852,1.4113,18.677,2.3101,4.9508,2.2414,0.0079253,0.79837,0.090677,53.8,42.843
2020-10-22 6:50 AM,-0.915638981,current,0.7488,3627.8,4516.9,8.906,27.015,41.976,2702.8,75.696,120.39,0.32662,80.46,49.712,2630.6,24.335,48.346,3098.1,23.037,68.46,279.37,342.73,94.531,77.703,63.45,54.375,73.652,58.397,22.53,39.337,37.251,42.707,61.72,41.481,17.685,31.726,8.7052,25.992,6.91,18.305,1.7276,33.77,13.819,23.517,1.269,18.598,2.3246,4.9037,2.3407,0.037777,0.80763,0.093822,54.446,44.076
2020-10-22 7:00 AM,0.1833620407,current,0.74903,3650.9,4520.1,8.8928,27.041,42.075,2701.9,74.484,120.39,0.32815,80.397,51.184,2631.2,27.703,48.149,3097.6,23.501,68.442,276.95,342.96,94.61,77.387,63.053,54.337,73.63,57.412,22.677,39.15,41.585,42.25,61.532,42.146,16.607,31.726,8.7052,25.992,6.91,18.305,1.7276,33.77,13.819,23.517,1.269,18.598,2.3246,4.9037,2.3407,0.037777,0.80763,0.093822,54.446,44.076
2020-10-22 7:10 AM,-0.505518294,current,0.80595,3675,4527.6,8.8143,26.408,42.463,2702.3,74.754,120.39,0.32324,80.276,49.658,2631.4,26.34,50.249,3098.2,22.953,68.391,274.57,342.88,94.48,77.187,62.881,54.211,79.496,57.802,22.201,38.582,37.093,47.11,61.345,41.04,17.932,32.267,8.9209,25.963,6.8918,18.518,1.6835,33.623,13.656,23.807,1.2278,18.4,2.347,4.996,2.4118,0.037777,0.80763,0.093822,54.446,44.076
2020-10-22 7:20 AM,1.0446897141,current,0.80714,3685.8,4560.4,8.8034,27.125,42.111,2704,75.465,120.42,0.32638,80.285,49.634,2633.9,25.552,50.768,3098.8,23.819,68.3,272.1,342.79,94.596,77.595,62.695,53.819,79.379,57.56,22.944,38.199,37.023,48.311,61.169,41.265,15.854,32.267,8.9209,25.963,6.8918,18.518,1.6835,33.623,13.656,23.807,1.2278,18.4,2.347,4.996,2.4118,0.037777,0.80763,0.093822,54.446,44.076
2020-10-22 7:30 AM,-0.021787932,current,0.75716,3670.7,4507.6,8.6817,27.107,42.063,2704,75.64,120.4,0.30394,80.368,49.876,2633.7,24.666,50.21,3099.2,22.521,68.269,272.07,343.2,94.385,77.344,63.098,53.99,74.391,59.247,22.782,36.45,37.735,47.021,60.776,41.094,18.945,32.035,8.8275,26.511,6.8615,18.636,1.7185,33.095,13.681,24.013,1.4797,18.696,2.3488,5.0066,2.2621,0.037777,0.80763,0.093822,54.446,44.076
2020-10-22 7:40 AM,-0.615121935,current,0.75644,3660.3,4469.3,8.7649,26.946,42.153,2702,75.199,120.39,0.30638,80.162,49.091,2631.3,26.889,50.546,3096.9,22.58,68.249,273.46,342.51,94.58,77.307,63.277,54.448,74.462,57.096,22.621,36.152,35.423,47.797,60.436,40.903,18.818,32.035,8.8275,26.511,6.8615,18.636,1.7185,33.095,13.681,24.013,1.4797,18.696,2.3488,5.0066,2.2621,0.0048828,0.81344,0.097936,52.925,43.846
2020-10-22 7:50 AM,-0.896494435,current,0.7797,3670.6,4516.9,8.7637,27.04,42.506,2699.8,74.619,120.4,0.30455,79.983,48.878,2629.1,26.425,48.645,3095.9,22.65,68.16,272.93,342.83,94.574,77.056,63.37,53.622,76.665,56.591,22.452,36.812,34.797,43.398,60.171,41.221,18.692,32.764,8.8763,26.079,6.8393,19.078,1.7016,33.4,13.745,23.239,1.2859,18.603,2.2977,4.8989,2.2879,0.0048828,0.81344,0.097936,52.925,43.846
2020-10-22 8:00 AM,0.3013349718,current,0.77945,3708.2,4515.1,8.8791,26.951,42.875,2700.4,74.785,120.37,0.30589,79.99,51.024,2629.5,24.212,48.71,3095.6,23.548,68.058,269.71,342.84,94.643,77.28,62.723,53.643,76.689,55.584,22.459,36.649,41.114,43.548,60.154,41.206,16.569,32.764,8.8763,26.079,6.8393,19.078,1.7016,33.4,13.745,23.239,1.2859,18.603,2.2977,4.8989,2.2879,0.0048828,0.81344,0.097936,52.925,43.846
2020-10-22 8:10 AM,0.4159921492,current,0.70859,3694.1,4465.9,8.7417,26.613,42.25,2701.2,75.24,120.41,0.31302,80.286,51.929,2630.7,26.049,49.136,3095.6,23.646,68.029,270.81,342.35,94.504,77.558,63.19,53.135,69.354,57.525,22.468,37.332,43.776,44.534,59.747,41.738,16.307,32.323,8.8626,26.145,6.8208,19.138,1.6899,32.935,13.719,23.445,1.2642,18.284,2.324,4.8703,2.3598,0.0048828,0.81344,0.097936,52.925,43.846
2020-10-22 8:20 AM,-0.975070152,current,0.70543,3665.5,4450.9,8.6411,26.891,42.647,2699.8,75.099,120.38,0.30792,80.466,49.466,2630.2,24.128,48.76,3094.8,22.465,68.073,270.32,342.67,94.6,77.714,63.683,53.315,69.665,57.362,22.595,37.954,36.527,43.665,59.478,41.638,19.082,32.323,8.8626,26.145,6.8208,19.138,1.6899,32.935,13.719,23.445,1.2642,18.284,2.324,4.8703,2.3598,0.0048828,0.81344,0.097936,52.925,43.846
2020-10-22 8:30 AM,-1.354797336,current,0.74643,3726.8,4431.2,8.8016,27.249,42.196,2699.9,74.889,120.42,0.31034,80.578,49.934,2628.6,25.869,50.405,3095.6,23.16,68.141,267.15,341.58,94.49,77.731,62.837,53.347,73.307,55.704,22.513,36.843,37.906,47.471,59.548,41.92,17.414,32.361,8.8785,26.066,6.7562,18.595,1.6698,33.418,13.832,23.566,1.2601,18.654,2.3199,4.7968,2.2989,0.019805,0.80954,0.087958,54.101,43.95
2020-10-22 8:40 AM,-1.059051274,current,0.74726,3669.7,4443.7,8.7336,26.76,41.874,2698.3,76.047,120.39,0.30783,80.665,50.084,2628.3,23.748,49.514,3095.4,23.415,68.19,267.62,341.58,94.512,77.468,63.821,53.196,73.226,56.937,22.205,37.15,38.346,45.409,59.234,40.538,16.802,32.361,8.8785,26.066,6.7562,18.595,1.6698,33.418,13.832,23.566,1.2601,18.654,2.3199,4.7968,2.2989,0.019805,0.80954,0.087958,54.101,43.95
2020-10-22 8:50 AM,0.0173554405,current,0.73938,3680,4513.7,8.7187,27.001,42.358,2695.8,75.021,120.42,0.32151,80.479,51.001,2624.2,24.634,49.742,3092.6,21.544,68.187,268.76,341.73,94.516,77.032,64.299,53.677,72.956,56.976,21.973,38.417,41.045,45.938,58.86,41.68,21.278,32.302,8.9364,26.043,6.9392,18.69,1.6965,33.2,13.799,23.342,1.2987,18.567,2.3615,4.8745,2.3434,0.019805,0.80954,0.087958,54.101,43.95
2020-10-22 9:00 AM,0.9466942079,current,0.74051,3732,4504.3,8.7286,26.959,42.188,2690.2,75.07,120.41,0.32224,80.045,49.737,2619.1,24.907,48.974,3087.3,23.27,68.092,267.22,341.37,94.669,76.882,63.405,53.79,72.845,57.521,22.11,38.327,37.327,44.159,58.733,40.852,17.235,32.302,8.9364,26.043,6.9392,18.69,1.6965,33.2,13.799,23.342,1.2987,18.567,2.3615,4.8745,2.3434,0.019805,0.80954,0.087958,54.101,43.95
2020-10-22 9:10 AM,0.4274013147,current,0.74768,3664.4,4471.4,8.7517,26.61,41.983,2689.6,75.284,120.4,0.31763,80.175,51.486,2618.1,26.842,49.39,3087.1,22.574,68.002,266.28,340.75,94.729,77.125,62.995,53.972,72.958,58.771,21.476,37.993,42.472,45.123,58.56,41.712,18.885,32.179,8.9316,26.248,7.0214,19.03,1.7468,33.019,13.848,23.924,1.3822,18.504,2.3395,4.9488,2.3327,0.019805,0.80954,0.087958,54.101,43.95
2020-10-22 9:20 AM,-2.086350699,current,0.74503,3636.6,4454.3,8.7105,26.766,42.224,2690.8,75.573,120.37,0.31972,80.309,49.372,2618.9,24.217,50.454,3086.6,22.914,67.935,264.65,340.69,94.729,77.45,63.474,54.177,73.219,59.385,21.821,37.737,36.251,47.584,58.302,40.317,18.062,32.179,8.9316,26.248,7.0214,19.03,1.7468,33.019,13.848,23.924,1.3822,18.504,2.3395,4.9488,2.3327,0.018913,0.82606,0.1112,52.828,44.102
2020-10-22 9:30 AM,0.3367313918,current,0.75437,3659,4437.8,8.8032,26.651,42.226,2691.7,75.357,120.4,0.3246,80.399,50.397,2619.8,26.815,49.929,3087.1,22.209,67.926,264.26,340.85,94.784,77.297,62.274,53.526,74.533,58.226,21.905,38.478,39.267,46.369,58.013,40.98,19.744,32.797,8.9181,26.041,7.0031,19.198,1.752,33.152,13.724,23.768,1.2964,18.281,2.3339,4.8734,2.3257,0.018913,0.82606,0.1112,52.828,44.102
2020-10-22 9:40 AM,1.3097210205,current,0.75658,3659.1,4468.1,8.7824,26.805,41.929,2692.9,74.686,120.41,0.32252,80.461,50.656,2621.4,24.761,50.405,3087.8,22.888,67.91,264.15,340.93,94.882,77.298,62.272,53.164,74.315,58.896,22.078,38.733,40.03,47.471,57.702,40.871,18.137,32.797,8.9181,26.041,7.0031,19.198,1.752,33.152,13.724,23.768,1.2964,18.281,2.3339,4.8734,2.3257,0.018913,0.82606,0.1112,52.828,44.102
2020-10-22 9:50 AM,0.5838789276,current,0.69098,3627.5,4474.7,8.7513,27.156,42.241,2690.3,74.581,120.39,0.30737,80.381,49.47,2618.6,24.348,48.89,3088.9,22.824,67.881,262.41,340.38,94.706,77.467,62.852,52.615,68.413,59.062,21.635,37.205,36.541,43.964,57.538,40.176,18.275,32.703,8.9632,25.714,7.0951,18.905,1.7141,33.215,13.788,24.029,1.282,18.839,2.3438,4.9938,2.2947,0.018913,0.82606,0.1112,52.828,44.102
2020-10-22 10:00 AM,0.0047039714,current,0.69498,3686.5,4424.4,8.7373,26.548,41.863,2692,75.362,120.39,0.30893,80.551,48.975,2620.3,25.273,51.437,3089.3,24.111,67.893,261.44,340.18,94.91,77.414,61.838,53.218,68.02,58.282,21.932,37.016,35.085,49.859,57.303,39.925,15.219,32.703,8.9632,25.714,7.0951,18.905,1.7141,33.215,13.788,24.029,1.282,18.839,2.3438,4.9938,2.2947,0.018913,0.82606,0.1112,52.828,44.102
2020-10-22 10:10 AM,-0.332244569,current,0.69926,3621.3,4464,8.7035,26.497,41.712,2694.3,74.346,120.38,0.31622,80.776,50.036,2622.1,24.017,49.989,3090.5,22.878,67.917,261.71,340.43,94.762,77.741,61.996,53.417,68.224,58.527,21.717,37.726,38.207,46.508,57.347,39.766,18.096,31.832,8.8832,26.038,6.8521,18.327,1.7036,33.197,13.929,23.536,1.2972,18.913,2.3022,5.0567,2.2627,0.019994,0.83068,0.10162,54.248,43.389
2020-10-22 10:20 AM,0.3280173564,current,0.69771,3597.8,4452,8.8024,26.828,42.046,2695.8,74.273,120.4,0.318,80.851,48.957,2625,24.883,49.115,3090.2,22.372,67.967,261.55,340.35,94.89,77.484,62.4,53.561,68.376,57.072,22.329,37.508,35.032,44.486,57.204,40.279,19.292,31.832,8.8832,26.038,6.8521,18.327,1.7036,33.197,13.929,23.536,1.2972,18.913,2.3022,5.0567,2.2627,0.019994,0.83068,0.10162,54.248,43.389
2020-10-22 10:30 AM,-0.374556326,current,0.77906,3623.8,4502.6,8.8335,27.134,42.725,2693.2,74.962,120.39,0.33024,80.432,51.845,2621.2,25.157,49.596,3093.1,22.623,67.948,257.35,339.33,94.817,77.088,63.997,54.4,76.779,58.79,21.471,39.85,43.531,45.599,57.427,40.467,18.748,32.289,8.9352,26.155,6.8008,18.574,1.729,33.005,13.78,23.762,1.2496,18.662,2.331,4.9903,2.2883,0.019994,0.83068,0.10162,54.248,43.389
