TS,Date[TS],Month Year[TS],Batch number,BatchID,Batch time [h:min],Total batch duration,Batch index,Batch starts,Batch ends,BatchID (#),Phase,Batch-Phase,PhaseID,Phase time [h:min],Total phase duration [h:min],PhaseID (#),Aligned phase index,Phase index,Phase starts,Phase ends,Y (Final solvent concentration) [%],Selected,Quality,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Tank level [%],Differential pressure [mmHg],Dryer pressure [mmHg],Power [W],Agitator Speed [rpm],Torque [Nm],Jacket Temp SP [degC],Jacket Temp PV  [degC],abs(Jacket Temp SP-PV)  [degC],Dryer Temp SP [degC],Dryer Temp PV [degC],abs(Dryer Temp SP-PV)  [degC],Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z (Initial cake weight) [kg],Level1,Temp1,Temp2,Time4,Time1,Time2,Time3,TempSlope,T²,row_index,anomaly_score,batch_anomaly_score,Batch starts 2,Batch ends 2
2021-08-12 3:24:46 AM,2021-08-12,08-2021,Batch 54,54,0:51,1:58,52,0,0,54,Heat,Batch 54-Heat,Heat,0:03,0:32,2,2.12121212,4,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,59.089,-1.441,29.257,105.185,32.006,29.767,61.583,85.988,24.405,86.442,37.849,48.593,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6908,0.12618693,552.16,0,0
2021-08-12 3:25:46 AM,2021-08-12,08-2021,Batch 54,54,0:52,1:58,53,0,0,54,Heat,Batch 54-Heat,Heat,0:04,0:32,2,2.15151515,5,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,59.089,-1.441,29.321,104.269,32.005,28.33,61.83,85.98,24.15,87.713,39.053,48.66,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6909,0.12618693,552.16,0,0
2021-08-12 3:26:46 AM,2021-08-12,08-2021,Batch 54,54,0:53,1:58,54,0,0,54,Heat,Batch 54-Heat,Heat,0:05,0:32,2,2.18181818,6,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,61.333,-1.441,29.385,103.476,32.005,32.563,61.675,85.973,24.298,87.306,39.93,47.376,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6910,0.78837766,552.16,0,0
2021-08-12 3:27:46 AM,2021-08-12,08-2021,Batch 54,54,0:54,1:58,55,0,0,54,Heat,Batch 54-Heat,Heat,0:06,0:32,2,2.21212121,7,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,61.556,-1.442,29.448,102.682,32.004,29.275,60.84,85.966,25.126,86.9,40.592,46.308,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6911,0.69682922,552.16,0,0
2021-08-12 3:28:46 AM,2021-08-12,08-2021,Batch 54,54,0:55,1:58,56,0,0,54,Heat,Batch 54-Heat,Heat,0:07,0:32,2,2.24242424,8,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,62.397,-1.442,29.512,102.03,32.004,29.837,59.938,85.958,26.02,86.612,41.244,45.368,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6912,1.0230499,552.16,0,0
2021-08-12 3:29:46 AM,2021-08-12,08-2021,Batch 54,54,0:56,1:58,57,0,0,54,Heat,Batch 54-Heat,Heat,0:08,0:32,2,2.27272727,9,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,62.759,-1.442,29.576,102.133,32.003,27.121,59.94,85.951,26.011,86.361,41.697,44.664,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6913,0.99469532,552.16,0,0
2021-08-12 3:30:46 AM,2021-08-12,08-2021,Batch 54,54,0:57,1:58,58,0,0,54,Heat,Batch 54-Heat,Heat,0:09,0:32,2,2.3030303,10,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,63.595,-1.443,29.64,102.236,32.003,30.199,59.815,85.944,26.129,86.108,42.255,43.853,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6914,0.62727258,552.16,0,0
2021-08-12 3:31:46 AM,2021-08-12,08-2021,Batch 54,54,0:58,1:58,59,0,0,54,Heat,Batch 54-Heat,Heat,0:10,0:32,2,2.33333333,11,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,63.919,-1.443,29.704,102.701,32.002,28.915,59.582,85.936,26.354,87.424,42.916,44.508,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6915,0.7897971,552.16,0,0
2021-08-12 3:32:46 AM,2021-08-12,08-2021,Batch 54,54,0:59,1:58,60,0,0,54,Heat,Batch 54-Heat,Heat,0:11,0:32,2,2.36363636,12,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,64.547,-1.443,29.768,104.03,32.002,30.773,59.536,85.929,26.393,86.978,43.684,43.294,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6916,0.50971769,552.16,0,0
2021-08-12 3:33:46 AM,2021-08-12,08-2021,Batch 54,54,1:00,1:58,61,0,0,54,Heat,Batch 54-Heat,Heat,0:12,0:32,2,2.39393939,13,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,65.212,-1.443,29.831,105.359,32.002,27.259,59.489,85.921,26.432,86.472,44.847,41.625,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6917,0.30380205,552.16,0,0
2021-08-12 3:34:46 AM,2021-08-12,08-2021,Batch 54,54,1:01,1:58,62,0,0,54,Heat,Batch 54-Heat,Heat,0:13,0:32,2,2.42424242,14,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,65.318,-1.444,34.935,106.012,32.001,27.852,59.442,85.914,26.472,87.264,46.322,40.942,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6918,0.49344138,552.16,0,0
2021-08-12 3:35:46 AM,2021-08-12,08-2021,Batch 54,54,1:02,1:58,63,0,0,54,Heat,Batch 54-Heat,Heat,0:14,0:32,2,2.45454545,15,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,65.561,-1.444,29.489,107.387,32.001,29.132,59.409,85.907,26.498,86.456,48.025,38.431,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6919,0.40031019,552.16,0,0
2021-08-12 3:36:46 AM,2021-08-12,08-2021,Batch 54,54,1:03,1:58,64,0,0,54,Heat,Batch 54-Heat,Heat,0:15,0:32,2,2.48484848,16,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,65.724,-1.444,29.936,107.393,32,33.623,59.387,85.899,26.512,86.94,49.912,37.028,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6920,0.54679513,552.16,0,0
2021-08-12 3:37:46 AM,2021-08-12,08-2021,Batch 54,54,1:04,1:58,65,0,0,54,Heat,Batch 54-Heat,Heat,0:16,0:32,2,2.51515152,17,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,65.999,-1.445,28.674,107.81,32,31.066,59.365,85.892,26.527,87.186,52.144,35.042,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6921,0.38780117,552.16,0,0
2021-08-12 3:38:46 AM,2021-08-12,08-2021,Batch 54,54,1:05,1:58,66,0,0,54,Heat,Batch 54-Heat,Heat,0:17,0:32,2,2.54545455,18,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.136,-1.445,29.533,107.658,31.999,27.461,59.343,85.884,26.541,86.96,54.377,32.583,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6922,0.39768299,552.16,0,0
2021-08-12 3:39:46 AM,2021-08-12,08-2021,Batch 54,54,1:06,1:58,67,0,0,54,Heat,Batch 54-Heat,Heat,0:18,0:32,2,2.57575758,19,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.147,-1.445,29.377,107.287,31.999,33.745,59.32,85.877,26.557,86.507,56.761,29.746,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6923,0.39612769,552.16,0,0
2021-08-12 3:40:46 AM,2021-08-12,08-2021,Batch 54,54,1:07,1:58,68,0,0,54,Heat,Batch 54-Heat,Heat,0:19,0:32,2,2.60606061,20,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.322,-1.446,29.564,107.975,31.998,34.234,59.298,85.87,26.572,86.845,59.28,27.565,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6924,0.45265627,552.16,0,0
2021-08-12 3:41:46 AM,2021-08-12,08-2021,Batch 54,54,1:08,1:58,69,0,0,54,Heat,Batch 54-Heat,Heat,0:20,0:32,2,2.63636364,21,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.659,-1.446,29.336,106.462,31.998,33.784,59.276,85.862,26.586,86.477,61.806,24.671,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6925,0.22923169,552.16,0,0
2021-08-12 3:42:46 AM,2021-08-12,08-2021,Batch 54,54,1:09,1:58,70,0,0,54,Heat,Batch 54-Heat,Heat,0:21,0:32,2,2.66666667,22,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.427,-1.446,29.52,108.179,31.997,30.128,59.256,85.855,26.599,86.335,64.38,21.955,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6926,0.47437614,552.16,0,0
2021-08-12 3:43:46 AM,2021-08-12,08-2021,Batch 54,54,1:10,1:58,71,0,0,54,Heat,Batch 54-Heat,Heat,0:22,0:32,2,2.6969697,23,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.524,-1.446,33.222,105.963,31.997,31.221,59.235,85.848,26.613,86.278,66.954,19.324,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6927,0.33249338,552.16,0,0
2021-08-12 3:44:46 AM,2021-08-12,08-2021,Batch 54,54,1:11,1:58,72,0,0,54,Heat,Batch 54-Heat,Heat,0:23,0:32,2,2.72727273,24,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.477,-1.447,30.745,108.582,31.996,32.203,59.215,85.84,26.625,86.087,69.528,16.559,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6928,0.41833545,552.16,0,0
2021-08-12 3:45:46 AM,2021-08-12,08-2021,Batch 54,54,1:12,1:58,73,0,0,54,Heat,Batch 54-Heat,Heat,0:24,0:32,2,2.75757576,25,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.999,-1.447,31.659,108.408,31.996,30.783,59.194,85.833,26.639,86.213,72.102,14.111,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6929,0.58431151,552.16,0,0
2021-08-12 3:46:46 AM,2021-08-12,08-2021,Batch 54,54,1:13,1:58,74,0,0,54,Heat,Batch 54-Heat,Heat,0:25,0:32,2,2.78787879,26,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.587,-1.447,29.662,107.906,31.995,34.123,59.174,85.825,26.651,86.158,74.675,11.483,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6930,0.2413305,552.16,0,0
2021-08-12 3:47:46 AM,2021-08-12,08-2021,Batch 54,54,1:14,1:58,75,0,0,54,Heat,Batch 54-Heat,Heat,0:26,0:32,2,2.81818182,27,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.954,-1.448,29.903,108.624,31.995,34.284,59.153,85.818,26.665,86.115,76.966,9.149,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6931,0.51761347,552.16,0,0
2021-08-12 3:48:46 AM,2021-08-12,08-2021,Batch 54,54,1:15,1:58,76,0,0,54,Heat,Batch 54-Heat,Heat,0:27,0:32,2,2.84848485,28,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.792,-1.448,33.769,106.488,31.995,31.723,59.133,85.811,26.678,86.073,79.244,6.829,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6932,0.24617536,552.16,0,0
2021-08-12 3:49:46 AM,2021-08-12,08-2021,Batch 54,54,1:16,1:58,77,0,0,54,Heat,Batch 54-Heat,Heat,0:28,0:32,2,2.87878788,29,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.754,-1.448,29.875,109.623,31.994,30.557,59.098,85.803,26.705,86.031,81.697,4.334,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6933,0.26031138,552.16,0,0
2021-08-12 3:50:46 AM,2021-08-12,08-2021,Batch 54,54,1:17,1:58,78,0,0,54,Heat,Batch 54-Heat,Heat,0:29,0:32,2,2.90909091,30,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.717,-1.448,30.847,103.358,16.041,30.105,56.724,85.796,29.072,84.566,83.402,1.164,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6934,0.26609726,552.16,0,0
2021-08-12 3:51:46 AM,2021-08-12,08-2021,Batch 54,54,1:18,1:58,79,0,0,54,Heat,Batch 54-Heat,Heat,0:30,0:32,2,2.93939394,31,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.679,-1.449,32.243,96.002,16.011,27.435,72.539,56.206,16.333,66.787,85.021,18.234,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6935,0.25253354,552.16,0,0
2021-08-12 3:52:46 AM,2021-08-12,08-2021,Batch 54,54,1:19,1:58,80,0,0,54,Heat,Batch 54-Heat,Heat,0:31,0:32,2,2.96969697,32,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.76,-1.449,28.494,97.771,15.993,30.285,28.355,27.357,0.998,32.729,86.187,53.458,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6936,0.25816957,552.16,0,0
2021-08-12 3:53:46 AM,2021-08-12,08-2021,Batch 54,54,1:20,1:58,81,0,0,54,Heat,Batch 54-Heat,Heat,0:32,0:32,2,3,33,0,1,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.711,-1.449,33.954,94.885,15.975,23.961,-5,17.027,22.027,4.784,86.647,81.863,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6937,0.26564594,552.16,0,0
2021-08-12 3:54:46 AM,2021-08-12,08-2021,Batch 54,54,1:21,1:58,82,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:00,0:37,3,3.02631579,1,1,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.685,-1.45,28.733,95.154,15.982,23.949,-5,17.399,22.399,4.866,86.55,81.684,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6938,0.25693431,552.16,0,0
2021-08-12 3:55:46 AM,2021-08-12,08-2021,Batch 54,54,1:22,1:58,83,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:01,0:37,3,3.05263158,2,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,66.667,-1.45,32.547,90.222,15.99,25.458,-5,17.766,22.766,4.935,86.254,81.319,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6939,0.24007426,552.16,0,0
2021-08-12 3:56:46 AM,2021-08-12,08-2021,Batch 54,54,1:23,1:58,84,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:02,0:37,3,3.07894737,3,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,69.291,-0.883,671.691,68.901,8.067,11.833,0,17.795,17.795,4.938,85.874,80.936,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6940,1.01826847,552.16,0,0
2021-08-12 3:57:46 AM,2021-08-12,08-2021,Batch 54,54,1:24,1:58,85,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:03,0:37,3,3.10526316,4,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,70.075,-0.807,791.399,67.622,8.059,11.645,0,17.688,17.688,4.942,85.243,80.301,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6941,0.12234652,552.16,0,0
2021-08-12 3:58:46 AM,2021-08-12,08-2021,Batch 54,54,1:25,1:58,86,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:04,0:37,3,3.13157895,5,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,69.997,-0.807,791.547,67.444,8.052,10.972,0,17.542,17.542,4.945,84.461,79.516,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6942,0.27830212,552.16,0,0
2021-08-12 3:59:46 AM,2021-08-12,08-2021,Batch 54,54,1:26,1:58,87,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:05,0:37,3,3.15789474,6,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,70.067,-0.807,791.696,66.463,8.044,10.764,0,17.393,17.393,4.948,82.65,77.702,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6943,0.13320554,552.16,0,0
2021-08-12 4:00:46 AM,2021-08-12,08-2021,Batch 54,54,1:27,1:58,88,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:06,0:37,3,3.18421053,7,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,70.021,-0.807,791.845,65.728,8.036,9.846,0,17.244,17.244,4.951,80.384,75.433,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6944,0.23705946,552.16,0,0
2021-08-12 4:01:46 AM,2021-08-12,08-2021,Batch 54,54,1:28,1:58,89,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:07,0:37,3,3.21052632,8,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,69.947,-0.806,791.994,65.186,8.029,9.429,0,17.176,17.176,4.955,78.117,73.162,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6945,0.3613284,552.16,0,0
2021-08-12 4:02:46 AM,2021-08-12,08-2021,Batch 54,54,1:29,1:58,90,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:08,0:37,3,3.23684211,9,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,69.925,-0.806,792.142,64.644,8.027,8.627,0,17.132,17.132,4.958,75.851,70.893,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6946,0.39512253,552.16,0,0
2021-08-12 4:03:46 AM,2021-08-12,08-2021,Batch 54,54,1:30,1:58,91,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:09,0:37,3,3.26315789,10,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,69.781,-0.806,792.291,64.23,8.026,8.568,0,17.088,17.088,4.961,73.62,68.659,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6947,0.63195791,552.16,0,0
2021-08-12 4:04:46 AM,2021-08-12,08-2021,Batch 54,54,1:31,1:58,92,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:10,0:37,3,3.28947368,11,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,69.801,-0.806,792.44,63.947,8.025,8.551,0,17.043,17.043,4.964,71.924,66.96,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6948,0.60156089,552.16,0,0
2021-08-12 4:05:46 AM,2021-08-12,08-2021,Batch 54,54,1:32,1:58,93,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:11,0:37,3,3.31578947,12,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,69.78,-0.806,792.588,63.691,8.024,8.054,0,17.038,17.038,4.968,70.228,65.26,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6949,0.63354384,552.16,0,0
2021-08-12 4:06:46 AM,2021-08-12,08-2021,Batch 54,54,1:33,1:58,94,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:12,0:37,3,3.34210526,13,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,69.65,-0.806,792.737,63.503,8.023,8.138,0,17.138,17.138,4.971,68.551,63.58,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6950,0.83444268,552.16,0,0
2021-08-12 4:07:46 AM,2021-08-12,08-2021,Batch 54,54,1:34,1:58,95,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:13,0:37,3,3.36842105,14,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,69.968,-0.806,792.705,63.349,8.022,7.928,0,17.235,17.235,4.974,67.129,62.155,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6951,0.32798947,552.16,0,0
2021-08-12 4:08:46 AM,2021-08-12,08-2021,Batch 54,54,1:35,1:58,96,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:14,0:37,3,3.39473684,15,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,69.918,-0.806,792.534,63.195,8.021,7.921,0,17.327,17.327,4.977,65.752,60.775,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6952,0.40876839,552.16,0,0
2021-08-12 4:09:46 AM,2021-08-12,08-2021,Batch 54,54,1:36,1:58,97,0,0,54,Cooldown,Batch 54-Cooldown,Cooldown,0:15,0:37,3,3.42105263,16,0,0,4.64,0,Off-Spec,91.06,2.07,0.07,1.17,0.13,98.07,0,0,0.3,31,4.25,69.871,-0.806,792.364,63.056,8.02,7.824,0,17.419,17.419,4.981,64.532,59.551,0.39,13.49,3.1,2.78,1.79,0.69,0.16,1.96,2.77,2.86,82.52,7088.043945,57.069,26.055,86.647,38,73,35,38,1.7312,0.8020297929,6953,0.49290204,552.16,0,0
